elastic_FP,elastic_heap,tam,item
1,14,9583,14168
1,14,9584,29409
1,14,9585,13625
1,14,9586,5000
1,14,9587,15369
1,14,9588,7660
1,14,9589,13566
1,14,9590,3271
1,14,9591,29920
1,14,9592,23273
1,14,9593,18366
1,14,9594,30370
1,14,9595,21309
1,14,9596,25932
1,14,9597,19565
1,14,9598,16461
1,14,9599,9552
1,14,9600,16143
1,14,9601,14188
1,14,9602,23991
1,14,9603,23587
1,14,9604,28328
1,14,9605,10413
1,14,9606,5399
1,14,9607,29403
1,14,9608,22840
1,14,9609,11543
1,14,9610,19143
1,14,9611,23355
1,14,9612,3333
1,14,9613,12076
1,14,9614,16214
1,14,9615,4969
1,14,9616,4138
1,14,9617,23273
1,14,9618,29657
1,14,9619,18677
1,14,9620,1933
1,14,9621,30957
1,14,9622,10369
1,14,9623,11543
1,14,9624,18962
1,14,9625,1246
1,14,9626,10611
1,14,9627,24120
1,14,9628,13326
1,14,9629,777
1,14,9630,24019
1,14,9631,2740
1,14,9632,20223
1,14,9633,22856
1,14,9634,19746
1,14,9635,12511
1,14,9636,8570
1,14,9637,12073
1,14,9638,3787
1,14,9639,8262
1,14,9640,15204
1,14,9641,6476
1,14,9642,22520
1,14,9643,8247
1,14,9644,21093
1,14,9645,5133
1,14,9646,7082
1,14,9647,24451
1,14,9648,666
1,14,9649,4451
1,14,9650,28937
1,14,9651,4482
1,14,9652,1930
1,14,9653,7688
1,14,9654,13305
1,14,9655,23640
1,14,9656,348
1,14,9657,25051
1,14,9658,5101
1,14,9659,31863
1,14,9660,6727
1,14,9661,32642
1,14,9662,1280
1,14,9663,16741
1,14,9664,8265
1,14,9665,5971
1,14,9666,18242
1,14,9667,18368
1,14,9668,26396
1,14,9669,29045
1,14,9670,30799
1,14,9671,5247
1,14,9672,1638
1,14,9673,4930
1,14,9674,25383
1,14,9675,30074
1,14,9676,18480
1,14,9677,17392
1,14,9678,569
1,14,9679,19245
1,14,9680,23449
1,14,9681,17521
1,14,9682,26561
1,14,9683,8120
1,14,9684,8139
1,14,9685,16023
1,14,9686,84
1,14,9687,12075
1,14,9688,6959
1,14,9689,12156
1,14,9690,25529
1,14,9691,17665
1,14,9692,29405
1,14,9693,20769
1,14,9694,10235
1,14,9695,4842
1,14,9696,30295
1,14,9697,18261
1,14,9698,27324
1,14,9699,25806
1,14,9700,4982
1,14,9701,5081
1,14,9702,1228
1,14,9703,22030
1,14,9704,18084
1,14,9705,5569
1,14,9706,7163
1,14,9707,27661
1,14,9708,23372
1,14,9709,6173
1,14,9710,1835
1,14,9711,14831
1,14,9712,4239
1,14,9713,13273
1,14,9714,14505
1,14,9715,29088
1,14,9716,30265
1,14,9717,2274
1,14,9718,8893
1,14,9719,1560
1,14,9720,5619
1,14,9721,4746
1,14,9722,19071
1,14,9723,17118
1,14,9724,15546
1,14,9725,6958
1,14,9726,31981
1,14,9727,31947
1,14,9728,30863
1,14,9729,4886
1,14,9730,23099
1,14,9731,16401
1,14,9732,7792
1,14,9733,20124
1,14,9734,11114
1,14,9735,8060
1,14,9736,27784
1,14,9737,28561
1,14,9738,13852
1,14,9739,2295
1,14,9740,7331
1,14,9741,32220
1,14,9742,679
1,14,9743,17233
1,14,9744,31460
1,14,9745,29540
1,14,9746,18536
1,14,9747,31041
1,14,9748,21690
1,14,9749,16177
1,14,9750,29786
1,14,9751,30120
1,14,9752,21520
1,14,9753,974
1,14,9754,32230
1,14,9755,29975
1,14,9756,6852
1,14,9757,5361
1,14,9758,32253
1,14,9759,12433
1,14,9760,12891
1,14,9761,30813
1,14,9762,15461
1,14,9763,1426
1,14,9764,9203
1,14,9765,28168
1,14,9766,10064
1,14,9767,24399
1,14,9768,19576
1,14,9769,17273
1,14,9770,26931
1,14,9771,17728
1,14,9772,16667
1,14,9773,30325
1,14,9774,4309
1,14,9775,13020
1,14,9776,22528
1,14,9777,27354
1,14,9778,32679
1,14,9779,7332
1,14,9780,10551
1,14,9781,14283
1,14,9782,4691
1,14,9783,18018
1,14,9784,7150
1,14,9785,20493
1,14,9786,14231
1,14,9787,20147
1,14,9788,21477
1,14,9789,2481
1,14,9790,26964
1,14,9791,5059
1,14,9792,4898
1,14,9793,18676
1,14,9794,15330
1,14,9795,21848
1,14,9796,25573
1,14,9797,21091
1,14,9798,30631
1,14,9799,14354
1,14,9800,7902
1,14,9801,2115
1,14,9802,28904
1,14,9803,3569
1,14,9804,8606
1,14,9805,5935
1,14,9806,4574
1,14,9807,2071
1,14,9808,18764
1,14,9809,22019
1,14,9810,19213
1,14,9811,13775
1,14,9812,1433
1,14,9813,23801
1,14,9814,24017
1,14,9815,29903
1,14,9816,6133
1,14,9817,6162
1,14,9818,13626
1,14,9819,14010
1,14,9820,21252
1,14,9821,22712
1,14,9822,16665
1,14,9823,16361
1,14,9824,28235
1,14,9825,10913
1,14,9826,1883
1,14,9827,17259
1,14,9828,16944
1,14,9829,28662
1,14,9830,24470
1,14,9831,74
1,14,9832,33
1,14,9833,2229
1,14,9834,3298
1,14,9835,17424
1,14,9836,15123
1,14,9837,2388
1,14,9838,10730
1,14,9839,30346
1,14,9840,21550
1,14,9841,17575
1,14,9842,6979
1,14,9843,4812
1,14,9844,8134
1,14,9845,11523
1,14,9846,31740
1,14,9847,12661
1,14,9848,22158
1,14,9849,20644
1,14,9850,14454
1,14,9851,2101
1,14,9852,9992
1,14,9853,30028
1,14,9854,19317
1,14,9855,652
1,14,9856,31552
1,14,9857,5933
1,14,9858,20856
1,14,9859,22484
1,14,9860,18106
1,14,9861,20233
1,14,9862,26182
1,14,9863,17025
1,14,9864,28841
1,14,9865,25496
1,14,9866,202
1,14,9867,15528
1,14,9868,11873
1,14,9869,2602
1,14,9870,16672
1,14,9871,26046
1,14,9872,25103
1,14,9873,6797
1,14,9874,25840
1,14,9875,30115
1,14,9876,20904
1,14,9877,14897
1,14,9878,22011
1,14,9879,24798
1,14,9880,18975
1,14,9881,17034
1,14,9882,1779
1,14,9883,4651
1,14,9884,731
1,14,9885,26294
1,14,9886,4752
1,14,9887,23859
1,14,9888,21864
1,14,9889,23648
1,14,9890,20704
1,14,9891,3738
1,14,9892,7533
1,14,9893,3044
1,14,9894,22239
1,14,9895,15678
1,14,9896,21726
1,14,9897,2995
1,14,9898,5191
1,14,9899,16574
1,14,9900,16498
1,14,9901,27386
1,14,9902,937
1,14,9903,28986
1,14,9904,16472
1,14,9905,3966
1,14,9906,8381
1,14,9907,5210
1,14,9908,6438
1,14,9909,10954
1,14,9910,6391
1,14,9911,7058
1,14,9912,18706
1,14,9913,2701
1,14,9914,27226
1,14,9915,6052
1,14,9916,15716
1,14,9917,18494
1,14,9918,25745
1,14,9919,1382
1,14,9920,31787
1,14,9921,7169
1,14,9922,16444
1,14,9923,22469
1,14,9924,5679
1,14,9925,22222
1,14,9926,16520
1,14,9927,25354
1,14,9928,29992
1,14,9929,18384
1,14,9930,4866
1,14,9931,3420
1,14,9932,23085
1,14,9933,4363
1,14,9934,25005
1,14,9935,26758
1,14,9936,8303
1,14,9937,12098
1,14,9938,19281
1,14,9939,6395
1,14,9940,6183
1,14,9941,14616
1,14,9942,13847
1,14,9943,11799
1,14,9944,3533
1,14,9945,6517
1,14,9946,12371
1,14,9947,20392
1,14,9948,20875
1,14,9949,18731
1,14,9950,21409
1,14,9951,25773
1,14,9952,21233
1,14,9953,19418
1,14,9954,24115
1,14,9955,5982
1,14,9956,9450
1,14,9957,29713
1,14,9958,30313
1,14,9959,23148
1,14,9960,32239
1,14,9961,12981
1,14,9962,19618
1,14,9963,21385
1,14,9964,2170
1,14,9965,30119
1,14,9966,3923
1,14,9967,20267
1,14,9968,6078
1,14,9969,22945
1,14,9970,25942
1,14,9971,8589
1,14,9972,5269
1,14,9973,13153
1,14,9974,25220
1,14,9975,6391
1,14,9976,14010
1,14,9977,13322
1,14,9978,10885
1,14,9979,25920
1,14,9980,24120
1,14,9981,11463
1,14,9982,13799
1,14,9983,6289
1,14,9984,8482
1,14,9985,13745
1,14,9986,28014
1,14,9987,9579
1,14,9988,24965
1,14,9989,15347
1,14,9990,4011
1,14,9991,32236
1,14,9992,32667
1,14,9993,15147
1,14,9994,5328
1,14,9995,14414
1,14,9996,31809
1,14,9997,9748
1,14,9998,1219
1,14,9999,23728
1,14,10000,8107
1,14,10001,16995
1,14,10002,29553
1,14,10003,16409
1,14,10004,30807
1,14,10005,31726
1,14,10006,5989
1,14,10007,4282
1,14,10008,17983
1,14,10009,29459
1,14,10010,11929
1,14,10011,30579
1,14,10012,9811
1,14,10013,19032
1,14,10014,9612
1,14,10015,29337
1,14,10016,4646
1,14,10017,30543
1,14,10018,13460
1,14,10019,19959
1,14,10020,2024
1,14,10021,6845
1,14,10022,26486
1,14,10023,23570
1,14,10024,28308
1,14,10025,9210
1,14,10026,17204
1,14,10027,21682
1,14,10028,2666
1,14,10029,17307
1,14,10030,32294
1,14,10031,31901
1,14,10032,5536
1,14,10033,29007
1,14,10034,32332
1,14,10035,31398
1,14,10036,20821
1,14,10037,2311
1,14,10038,4579
1,14,10039,32230
1,14,10040,8902
1,14,10041,17242
1,14,10042,5686
1,14,10043,6474
1,14,10044,4292
1,14,10045,3367
1,14,10046,183
1,14,10047,30798
1,14,10048,13670
1,14,10049,636
1,14,10050,32334
1,14,10051,20743
1,14,10052,30715
1,14,10053,4278
1,14,10054,7409
1,14,10055,14183
1,14,10056,9026
1,14,10057,1002
1,14,10058,13173
1,14,10059,13757
1,14,10060,11230
1,14,10061,900
1,14,10062,31652
1,14,10063,20091
1,14,10064,15108
1,14,10065,16942
1,14,10066,4751
1,14,10067,19260
1,14,10068,20855
1,14,10069,25844
1,14,10070,21286
1,14,10071,32005
1,14,10072,5814
1,14,10073,26021
1,14,10074,16133
1,14,10075,20939
1,14,10076,10355
1,14,10077,29820
1,14,10078,27025
1,14,10079,25398
1,14,10080,32328
1,14,10081,7423
1,14,10082,6468
1,14,10083,25253
1,14,10084,13734
1,14,10085,12840
1,14,10086,4933
1,14,10087,1650
1,14,10088,23054
1,14,10089,17859
1,14,10090,17724
1,14,10091,23671
1,14,10092,32131
1,14,10093,12055
1,14,10094,16740
1,14,10095,9681
1,14,10096,13631
1,14,10097,25800
1,14,10098,16610
1,14,10099,8163
1,14,10100,20133
1,14,10101,11772
1,14,10102,8277
1,14,10103,24222
1,14,10104,20599
1,14,10105,28349
1,14,10106,2734
1,14,10107,7168
1,14,10108,7241
1,14,10109,5023
1,14,10110,17986
1,14,10111,8411
1,14,10112,17461
1,14,10113,24738
1,14,10114,22557
1,14,10115,10968
1,14,10116,26833
1,14,10117,10073
1,14,10118,29081
1,14,10119,29627
1,14,10120,13150
1,14,10121,10316
1,14,10122,23600
1,14,10123,15849
1,14,10124,16450
1,14,10125,9116
1,14,10126,22415
1,14,10127,2599
1,14,10128,3513
1,14,10129,23781
1,14,10130,7659
1,14,10131,23204
1,14,10132,17095
1,14,10133,5736
1,14,10134,664
1,14,10135,10042
1,14,10136,25201
1,14,10137,18282
1,14,10138,24280
1,14,10139,26353
1,14,10140,16172
1,14,10141,4567
1,14,10142,16625
1,14,10143,21189
1,14,10144,17046
1,14,10145,15147
1,14,10146,4482
1,14,10147,17833
1,14,10148,23908
1,14,10149,11410
1,14,10150,8982
1,14,10151,24011
1,14,10152,13211
1,14,10153,15950
1,14,10154,24570
1,14,10155,17178
1,14,10156,22788
1,14,10157,21082
1,14,10158,2636
1,14,10159,14086
1,14,10160,12761
1,14,10161,589
1,14,10162,16981
1,14,10163,20870
1,14,10164,19397
1,14,10165,25728
1,14,10166,18201
1,14,10167,3936
1,14,10168,17164
1,14,10169,11379
1,14,10170,9515
1,14,10171,5541
1,14,10172,2053
1,14,10173,10861
1,14,10174,18374
1,14,10175,20090
1,14,10176,6353
1,14,10177,28259
1,14,10178,8218
1,14,10179,17182
1,14,10180,839
1,14,10181,4635
1,14,10182,22244
1,14,10183,22313
1,14,10184,17198
1,14,10185,28306
1,14,10186,15425
1,14,10187,18706
1,14,10188,20655
1,14,10189,16538
1,14,10190,27076
1,14,10191,7156
1,14,10192,29449
1,14,10193,199
1,14,10194,19142
1,14,10195,20114
1,14,10196,11143
1,14,10197,29324
1,14,10198,32509
1,14,10199,920
1,14,10200,19632
1,14,10201,11938
1,14,10202,19281
1,14,10203,32548
1,14,10204,4541
1,14,10205,11433
1,14,10206,3306
1,14,10207,7556
1,14,10208,19024
1,14,10209,4114
1,14,10210,25230
1,14,10211,10050
1,14,10212,28258
1,14,10213,15420
1,14,10214,42
1,14,10215,9821
1,14,10216,11901
1,14,10217,29661
1,14,10218,24750
1,14,10219,8410
1,14,10220,21548
1,14,10221,1956
1,14,10222,18974
1,14,10223,23675
1,14,10224,1713
1,14,10225,22557
1,14,10226,22502
1,14,10227,4047
1,14,10228,18421
1,14,10229,11988
1,14,10230,32623
1,14,10231,9323
1,14,10232,15813
1,14,10233,12989
1,14,10234,17135
1,14,10235,28278
1,14,10236,6970
1,14,10237,31699
1,14,10238,1669
1,14,10239,32107
1,14,10240,15993
1,14,10241,2560
1,14,10242,15237
1,14,10243,27162
1,14,10244,22173
1,14,10245,9021
1,14,10246,22033
1,14,10247,17904
1,14,10248,9714
1,14,10249,23802
1,14,10250,16617
1,14,10251,3961
1,14,10252,13412
1,14,10253,21696
1,14,10254,17283
1,14,10255,20515
1,14,10256,1591
1,14,10257,23573
1,14,10258,3679
1,14,10259,18245
1,14,10260,11000
1,14,10261,7072
1,14,10262,24981
1,14,10263,18015
1,14,10264,14515
1,14,10265,29069
1,14,10266,432
1,14,10267,8868
1,14,10268,1894
1,14,10269,3891
1,14,10270,28350
1,14,10271,24501
1,14,10272,16566
1,14,10273,6644
1,14,10274,4520
1,14,10275,30640
1,14,10276,6113
1,14,10277,21349
1,14,10278,21440
1,14,10279,25705
1,14,10280,15860
1,14,10281,3247
1,14,10282,21657
1,14,10283,19959
1,14,10284,26174
1,14,10285,26934
1,14,10286,12827
1,14,10287,627
1,14,10288,28420
1,14,10289,13432
1,14,10290,5846
1,14,10291,6908
1,14,10292,630
1,14,10293,20279
1,14,10294,663
1,14,10295,29182
1,14,10296,17378
1,14,10297,30682
1,14,10298,313
1,14,10299,20148
1,14,10300,23848
1,14,10301,29201
1,14,10302,17342
1,14,10303,27116
1,14,10304,110
1,14,10305,20920
1,14,10306,20383
1,14,10307,12299
1,14,10308,12820
1,14,10309,27902
1,14,10310,14431
1,14,10311,25680
1,14,10312,28394
1,14,10313,14790
1,14,10314,5990
1,14,10315,2397
1,14,10316,673
1,14,10317,6733
1,14,10318,13837
1,14,10319,13043
1,14,10320,8832
1,14,10321,23821
1,14,10322,7670
1,14,10323,9469
1,14,10324,8280
1,14,10325,29666
1,14,10326,926
1,14,10327,25552
1,14,10328,18874
1,14,10329,9836
1,14,10330,16181
1,14,10331,6577
1,14,10332,18279
1,14,10333,17332
1,14,10334,18349
1,14,10335,30103
1,14,10336,4360
1,14,10337,5906
1,14,10338,25617
1,14,10339,26419
1,14,10340,18720
1,14,10341,9294
1,14,10342,1816
1,14,10343,23598
1,14,10344,5438
1,14,10345,28421
1,14,10346,2298
1,14,10347,25266
1,14,10348,18039
1,14,10349,20814
1,14,10350,13186
1,14,10351,21803
1,14,10352,26131
1,14,10353,9630
1,14,10354,21604
1,14,10355,29519
1,14,10356,31367
1,14,10357,18409
1,14,10358,18898
1,14,10359,3164
1,14,10360,6308
1,14,10361,12810
1,14,10362,15690
1,14,10363,7840
1,14,10364,5389
1,14,10365,14181
1,14,10366,178
1,14,10367,4159
1,14,10368,27118
1,14,10369,9163
1,14,10370,16806
1,14,10371,25905
1,14,10372,9451
1,14,10373,16798
1,14,10374,1809
1,14,10375,5770
1,14,10376,29015
1,14,10377,2869
1,14,10378,11514
1,14,10379,28414
1,14,10380,4775
1,14,10381,2945
1,14,10382,21153
1,14,10383,4260
1,14,10384,25382
1,14,10385,12785
1,14,10386,28363
1,14,10387,2042
1,14,10388,10986
1,14,10389,7572
1,14,10390,32346
1,14,10391,4138
1,14,10392,25350
1,14,10393,9086
1,14,10394,288
1,14,10395,27787
1,14,10396,14593
1,14,10397,5228
1,14,10398,14581
1,14,10399,31595
1,14,10400,26247
1,14,10401,1451
1,14,10402,24327
1,14,10403,26124
1,14,10404,12639
1,14,10405,8501
1,14,10406,17266
1,14,10407,4588
1,14,10408,10141
1,14,10409,16670
1,14,10410,2833
1,14,10411,14153
1,14,10412,27673
1,14,10413,23086
1,14,10414,32659
1,14,10415,16613
1,14,10416,10015
1,14,10417,31184
1,14,10418,9681
1,14,10419,22791
1,14,10420,28520
1,14,10421,23338
1,14,10422,3678
1,14,10423,18370
1,14,10424,16201
1,14,10425,22414
1,14,10426,5216
1,14,10427,1657
1,14,10428,18987
1,14,10429,13841
1,14,10430,32415
1,14,10431,11427
1,14,10432,17979
1,14,10433,7801
1,14,10434,14044
1,14,10435,6604
1,14,10436,32355
1,14,10437,13149
1,14,10438,2916
1,14,10439,220
1,14,10440,16504
1,14,10441,6023
1,14,10442,12005
1,14,10443,14492
1,14,10444,31669
1,14,10445,25245
1,14,10446,27263
1,14,10447,30070
1,14,10448,9064
1,14,10449,18689
1,14,10450,13854
1,14,10451,20605
1,14,10452,10731
1,14,10453,31477
1,14,10454,11016
1,14,10455,16301
1,14,10456,10198
1,14,10457,32515
1,14,10458,1202
1,14,10459,25459
1,14,10460,883
1,14,10461,2972
1,14,10462,9176
1,14,10463,19824
1,14,10464,11378
1,14,10465,9215
1,14,10466,18380
1,14,10467,9338
1,14,10468,16350
1,14,10469,31836
1,14,10470,29199
1,14,10471,18915
1,14,10472,10320
1,14,10473,26937
1,14,10474,10270
1,14,10475,25598
1,14,10476,3683
1,14,10477,24086
1,14,10478,1934
1,14,10479,29152
1,14,10480,11623
1,14,10481,16204
1,14,10482,24667
1,14,10483,19556
1,14,10484,24666
1,14,10485,2875
1,14,10486,18814
1,14,10487,14450
1,14,10488,31508
1,14,10489,7844
1,14,10490,25533
1,14,10491,28288
1,14,10492,17345
1,14,10493,6228
1,14,10494,16071
1,14,10495,15192
1,14,10496,8340
1,14,10497,8195
1,14,10498,5248
1,14,10499,7708
1,14,10500,19898
1,14,10501,5243
1,14,10502,20122
1,14,10503,1928
1,14,10504,12173
1,14,10505,25853
1,14,10506,2661
1,14,10507,7800
1,14,10508,5387
1,14,10509,6624
1,14,10510,3816
1,14,10511,11690
1,14,10512,32390
1,14,10513,20603
1,14,10514,26928
1,14,10515,7876
1,14,10516,15516
1,14,10517,11845
1,14,10518,8936
1,14,10519,9881
1,14,10520,31594
1,14,10521,3899
1,14,10522,18218
1,14,10523,1704
1,14,10524,3581
1,14,10525,29570
1,14,10526,10645
1,14,10527,2021
1,14,10528,3593
1,14,10529,28750
1,14,10530,9120
1,14,10531,4797
1,14,10532,9182
1,14,10533,10242
1,14,10534,15405
1,14,10535,2132
1,14,10536,2711
1,14,10537,3481
1,14,10538,28002
1,14,10539,16657
1,14,10540,9365
1,14,10541,30532
1,14,10542,31924
1,14,10543,21596
1,14,10544,13356
1,14,10545,17492
1,14,10546,6468
1,14,10547,3494
1,14,10548,3227
1,14,10549,6747
1,14,10550,13423
1,14,10551,12970
1,14,10552,20290
1,14,10553,32142
1,14,10554,18592
1,14,10555,32499
1,14,10556,2319
1,14,10557,18542
1,14,10558,617
1,14,10559,30879
1,14,10560,17466
1,14,10561,18088
1,14,10562,32723
1,14,10563,610
1,14,10564,25138
1,14,10565,30521
1,14,10566,6642
1,14,10567,20174
1,14,10568,20951
1,14,10569,14805
1,14,10570,27836
1,14,10571,6353
1,14,10572,30185
1,14,10573,27530
1,14,10574,4379
1,14,10575,17791
1,14,10576,20416
1,14,10577,13985
1,14,10578,15680
1,14,10579,21265
1,14,10580,16958
1,14,10581,6597
1,14,10582,16187
1,14,10583,14638
1,14,10584,259
1,14,10585,27239
1,14,10586,1480
1,14,10587,7786
1,14,10588,32735
1,14,10589,22112
1,14,10590,11116
1,14,10591,1805
1,14,10592,30349
1,14,10593,10456
1,14,10594,14273
1,14,10595,24853
1,14,10596,19614
1,14,10597,22119
1,14,10598,2830
1,14,10599,4478
1,14,10600,435
1,14,10601,5243
1,14,10602,10267
1,14,10603,26304
1,14,10604,26095
1,14,10605,32762
1,14,10606,20548
1,14,10607,5274
1,14,10608,13996
1,14,10609,5928
1,14,10610,9675
1,14,10611,7438
1,14,10612,29549
1,14,10613,2762
1,14,10614,18547
1,14,10615,19117
1,14,10616,32532
1,14,10617,10892
1,14,10618,8266
1,14,10619,8212
1,14,10620,24918
1,14,10621,28832
1,14,10622,19142
1,14,10623,24759
1,14,10624,15467
1,14,10625,28840
1,14,10626,24083
1,14,10627,5853
1,14,10628,19210
1,14,10629,11734
1,14,10630,30380
1,14,10631,15084
1,14,10632,31380
1,14,10633,7249
1,14,10634,17193
1,14,10635,24551
1,14,10636,30096
1,14,10637,20955
1,14,10638,599
1,14,10639,2357
1,14,10640,12887
1,14,10641,10674
1,14,10642,10126
1,14,10643,3492
1,14,10644,23056
1,14,10645,24499
1,14,10646,6463
1,14,10647,11181
1,14,10648,7135
1,14,10649,26309
1,14,10650,15821
1,14,10651,13050
1,14,10652,16474
1,14,10653,32373
1,14,10654,19102
1,14,10655,26405
1,14,10656,4413
1,14,10657,19422
1,14,10658,2417
1,14,10659,32707
1,14,10660,26974
1,14,10661,31180
1,14,10662,2034
1,14,10663,27041
1,14,10664,227
1,14,10665,9249
1,14,10666,25995
1,14,10667,11597
1,14,10668,18866
1,14,10669,4727
1,14,10670,13182
1,14,10671,7896
1,14,10672,28713
1,14,10673,1542
1,14,10674,6961
1,14,10675,15067
1,14,10676,21520
1,14,10677,7880
1,14,10678,16072
1,14,10679,21688
1,14,10680,3531
1,14,10681,7132
1,14,10682,2041
1,14,10683,31266
1,14,10684,21460
1,14,10685,31529
1,14,10686,22812
1,14,10687,12256
1,14,10688,21609
1,14,10689,15427
1,14,10690,21634
1,14,10691,27597
1,14,10692,22402
1,14,10693,19090
1,14,10694,11784
1,14,10695,28708
1,14,10696,15622
1,14,10697,21169
1,14,10698,15084
1,14,10699,27642
1,14,10700,11070
1,14,10701,1812
1,14,10702,13279
1,14,10703,1292
1,14,10704,394
1,14,10705,6126
1,14,10706,23899
1,14,10707,11963
1,14,10708,25427
1,14,10709,25169
1,14,10710,2614
1,14,10711,29269
1,14,10712,28480
1,14,10713,6807
1,14,10714,11384
1,14,10715,3222
1,14,10716,30381
1,14,10717,30210
1,14,10718,26730
1,14,10719,1135
1,14,10720,18777
1,14,10721,6047
1,14,10722,24047
1,14,10723,7941
1,14,10724,26974
1,14,10725,17520
1,14,10726,7191
1,14,10727,21757
1,14,10728,15207
1,14,10729,8905
1,14,10730,29426
1,14,10731,11511
1,14,10732,1821
1,14,10733,2299
1,14,10734,6050
1,14,10735,8024
1,14,10736,23522
1,14,10737,7984
1,14,10738,20148
1,14,10739,26445
1,14,10740,11714
1,14,10741,22678
1,14,10742,4273
1,14,10743,25869
1,14,10744,16038
1,14,10745,1984
1,14,10746,23791
1,14,10747,30046
1,14,10748,10187
1,14,10749,4681
1,14,10750,11949
1,14,10751,25178
1,14,10752,6003
1,14,10753,1978
1,14,10754,18527
1,14,10755,20851
1,14,10756,5851
1,14,10757,8109
1,14,10758,18759
1,14,10759,21173
1,14,10760,27756
1,14,10761,25395
1,14,10762,16709
1,14,10763,30027
1,14,10764,28213
1,14,10765,1396
1,14,10766,14064
1,14,10767,1349
1,14,10768,22681
1,14,10769,12181
1,14,10770,21477
1,14,10771,22168
1,14,10772,32069
1,14,10773,17375
1,14,10774,11104
1,14,10775,16742
1,14,10776,24166
1,14,10777,23581
1,14,10778,20233
1,14,10779,13184
1,14,10780,2584
1,14,10781,1861
1,14,10782,9744
1,14,10783,31530
1,14,10784,18977
1,14,10785,2651
1,14,10786,14971
1,14,10787,12062
1,14,10788,31711
1,14,10789,10387
1,14,10790,28863
1,14,10791,22483
1,14,10792,9343
1,14,10793,14006
1,14,10794,23950
1,14,10795,15870
1,14,10796,5488
1,14,10797,32198
1,14,10798,11761
1,14,10799,602
1,14,10800,13591
1,14,10801,12517
1,14,10802,21910
1,14,10803,25252
1,14,10804,16325
1,14,10805,31347
1,14,10806,30571
1,14,10807,20458
1,14,10808,5350
1,14,10809,25719
1,14,10810,15468
1,14,10811,14854
1,14,10812,25723
1,14,10813,8256
1,14,10814,3256
1,14,10815,13414
1,14,10816,20682
1,14,10817,29004
1,14,10818,24299
1,14,10819,22542
1,14,10820,22611
1,14,10821,16232
1,14,10822,4520
1,14,10823,1759
1,14,10824,7175
1,14,10825,5145
1,14,10826,885
1,14,10827,29721
1,14,10828,21941
1,14,10829,1851
1,14,10830,23756
1,14,10831,5663
1,14,10832,4805
1,14,10833,24296
1,14,10834,16494
1,14,10835,25978
1,14,10836,1832
1,14,10837,26267
1,14,10838,22011
1,14,10839,3361
1,14,10840,3215
1,14,10841,16789
1,14,10842,25280
1,14,10843,28663
1,14,10844,8667
1,14,10845,15488
1,14,10846,25808
1,14,10847,10134
1,14,10848,32469
1,14,10849,25171
1,14,10850,25686
1,14,10851,24651
1,14,10852,4128
1,14,10853,22645
1,14,10854,28457
1,14,10855,13921
1,14,10856,28524
1,14,10857,17957
1,14,10858,29345
1,14,10859,30883
1,14,10860,11243
1,14,10861,19225
1,14,10862,26538
1,14,10863,29724
1,14,10864,30473
1,14,10865,18789
1,14,10866,1302
1,14,10867,11553
1,14,10868,2392
1,14,10869,1695
1,14,10870,27704
1,14,10871,10642
1,14,10872,21449
1,14,10873,26689
1,14,10874,942
1,14,10875,12380
1,14,10876,20770
1,14,10877,20302
1,14,10878,29822
1,14,10879,8770
1,14,10880,2988
1,14,10881,22329
1,14,10882,32101
1,14,10883,20446
1,14,10884,11052
1,14,10885,31746
1,14,10886,4203
1,14,10887,28898
1,14,10888,7957
1,14,10889,27554
1,14,10890,28347
1,14,10891,8356
1,14,10892,14588
1,14,10893,1705
1,14,10894,14002
1,14,10895,986
1,14,10896,19276
1,14,10897,21542
1,14,10898,6198
1,14,10899,31649
1,14,10900,8251
1,14,10901,27847
1,14,10902,9033
1,14,10903,2501
1,14,10904,23805
1,14,10905,8513
1,14,10906,25821
1,14,10907,19004
1,14,10908,9527
1,14,10909,24562
1,14,10910,17898
1,14,10911,9715
1,14,10912,4790
1,14,10913,7621
1,14,10914,24767
1,14,10915,8910
1,14,10916,21857
1,14,10917,18007
1,14,10918,16534
1,14,10919,29930
1,14,10920,3948
1,14,10921,30552
1,14,10922,16234
1,14,10923,13605
1,14,10924,16847
1,14,10925,2867
1,14,10926,30221
1,14,10927,24800
1,14,10928,23799
1,14,10929,14065
1,14,10930,29301
1,14,10931,1795
1,14,10932,18875
1,14,10933,16218
1,14,10934,10326
1,14,10935,17986
1,14,10936,32401
1,14,10937,2398
1,14,10938,20471
1,14,10939,159
1,14,10940,29954
1,14,10941,2484
1,14,10942,10046
1,14,10943,26672
1,14,10944,4955
1,14,10945,22465
1,14,10946,18700
1,14,10947,18723
1,14,10948,24230
1,14,10949,26555
1,14,10950,3793
1,14,10951,13567
1,14,10952,2264
1,14,10953,12302
1,14,10954,12375
1,14,10955,29484
1,14,10956,12108
1,14,10957,15871
1,14,10958,5602
1,14,10959,23222
1,14,10960,23920
1,14,10961,32143
1,14,10962,4219
1,14,10963,31054
1,14,10964,10175
1,14,10965,14498
1,14,10966,27785
1,14,10967,11154
1,14,10968,29423
1,14,10969,4448
1,14,10970,4769
1,14,10971,2702
1,14,10972,15211
1,14,10973,31708
1,14,10974,10911
1,14,10975,21122
1,14,10976,28931
1,14,10977,31475
1,14,10978,29942
1,14,10979,9957
1,14,10980,15074
1,14,10981,9336
1,14,10982,20036
1,14,10983,22443
1,14,10984,14273
